CCMN27;26/08/2026;77,70;78,25;77,70;78,25;280044,00;8
CCMN27;25/08/2026;77,70;77,70;77,70;77,70;3496500,00;100
CCMN27;24/08/2026;77,80;78,20;77,80;78,10;3268395,00;93
CCMN27;21/08/2026;76,99;77,30;76,99;77,30;2878875,00;83
CCMN27;20/08/2026;76,06;76,99;76,05;76,99;13340961,00;387
CCMN27;19/08/2026;76,40;76,40;76,13;76,15;13201767,00;385
CCMN27;18/08/2026;76,00;76,21;75,98;76,21;3933004,50;115
CCMN27;17/08/2026;75,49;75,57;75,40;75,57;12657181,50;373
CCMN27;14/08/2026;75,05;75,05;75,05;75,05;33772,50;1
CCMN27;13/08/2026;74,70;74,70;74,50;74,65;10200771,00;304
CCMN27;12/08/2026;74,45;74,79;74,45;74,51;2111427,00;63
CCMN27;11/08/2026;74,49;74,49;74,49;74,49;33520,50;1
CCMN27;10/08/2026;74,10;74,51;74,10;74,48;1407033,00;42
CCMN27;07/08/2026;74,30;74,30;74,02;74,30;668097,00;20
CCMN27;06/08/2026;73,86;73,99;73,80;73,80;8701218,00;262
CCMN27;05/08/2026;74,13;74,13;74,13;74,13;0,00;0
CCMN27;04/08/2026;74,10;74,15;74,10;74,15;100057,50;3
CCMN27;03/08/2026;74,04;74,04;74,04;74,04;0,00;0
CCMN27;31/07/2026;74,90;75,40;74,51;75,40;7737282,00;230
CCMN27;30/07/2026;75,45;75,55;75,40;75,55;6616737,00;195
CCMN27;29/07/2026;74,81;76,39;74,81;75,00;13643595,00;404
CCMN27;28/07/2026;75,04;75,04;75,04;75,04;0,00;0
CCMN27;27/07/2026;73,89;73,89;73,87;73,87;432229,50;13
CCMN27;24/07/2026;74,60;74,60;74,60;74,60;0,00;0
CCMN27;23/07/2026;74,20;75,10;74,20;74,58;3490839,00;104
CCMN27;22/07/2026;73,84;74,00;73,79;73,79;232627,50;7
CCMN27;21/07/2026;73,38;73,69;73,07;73,07;6469497,00;196
CCMN27;20/07/2026;72,98;72,98;72,98;72,98;65682,00;2
CCMN27;17/07/2026;72,51;72,52;72,00;72,39;7161826,50;221
CCMN27;16/07/2026;71,70;71,71;71,60;71,70;3064437,00;95
CCMN27;15/07/2026;71,62;72,00;71,62;72,00;1901682,00;59
CCMN27;14/07/2026;71,40;71,40;71,40;71,40;5205060,00;162
CCMN27;13/07/2026;71,50;71,53;71,50;71,50;10553440,50;328
CCMN27;10/07/2026;71,60;71,60;71,00;71,00;836550,00;26
CCMN27;09/07/2026;71,58;71,58;71,52;71,52;7404480,00;230
CCMN27;08/07/2026;71,60;71,70;71,51;71,55;10145646,00;315
CCMN27;07/07/2026;71,25;71,70;71,25;71,70;3118410,00;97
CCMN27;06/07/2026;71,30;71,51;71,30;71,51;3272769,00;102
CCMN27;01/07/2026;71,30;71,30;71,30;71,30;6481170,00;202
CCMN27;29/06/2026;71,16;71,16;71,05;71,05;831663,00;26
CCMN27;26/06/2026;71,15;71,50;71,15;71,20;833040,00;26
CCMN27;25/06/2026;71,19;71,21;71,00;71,20;12901909,50;403
CCMN27;24/06/2026;71,20;71,27;71,16;71,19;16848684,00;526
CCMN27;23/06/2026;71,30;71,40;71,15;71,20;8338923,00;260
CCMN27;22/06/2026;71,30;71,30;71,05;71,05;8405208,00;262
CCMN27;19/06/2026;71,04;71,04;71,04;71,04;159840,00;5
CCMN27;18/06/2026;71,40;71,40;71,10;71,10;8145000,00;254
CCMN27;17/06/2026;71,32;71,32;71,19;71,20;4422312,00;138
CCMN27;10/06/2026;71,00;71,00;71,00;71,00;31950,00;1
