CCMX26;15/09/2026;76,59;76,60;75,53;75,99;261183145,50;7641
CCMX26;14/09/2026;76,24;76,90;75,75;76,39;225719743,50;6556
CCMX26;11/09/2026;76,79;77,07;75,80;76,17;437111667,00;12741
CCMX26;10/09/2026;76,49;77,26;76,30;76,87;187508583,00;5442
CCMX26;09/09/2026;76,74;76,87;76,35;76,50;180971500,50;5252
CCMX26;08/09/2026;77,81;77,87;76,50;76,91;301737487,50;8714
CCMX26;04/09/2026;78,18;78,28;77,71;77,88;155640159,00;4438
CCMX26;03/09/2026;78,61;78,73;77,70;78,00;253347142,50;7218
CCMX26;02/09/2026;78,57;78,98;78,26;78,64;134833567,50;3811
CCMX26;01/09/2026;77,30;78,60;77,30;78,55;327405627,00;9299
CCMX26;31/08/2026;77,86;78,16;77,35;77,57;181407442,50;5187
CCMX26;28/08/2026;77,50;78,30;77,05;77,90;292589010,00;8339
CCMX26;27/08/2026;78,32;78,35;77,15;77,57;276939198,00;7915
CCMX26;26/08/2026;77,75;78,58;77,62;78,26;278847360,00;7927
CCMX26;25/08/2026;78,03;78,22;77,29;77,80;256910562,00;7339
CCMX26;24/08/2026;77,10;78,60;76,95;78,07;601561624,50;17086
CCMX26;21/08/2026;76,81;77,20;76,05;77,18;317995704,00;9202
CCMX26;20/08/2026;76,31;77,41;76,23;76,88;245078464,50;7069
CCMX26;19/08/2026;76,72;76,86;76,00;76,39;322396254,00;9369
CCMX26;18/08/2026;75,70;76,89;75,60;76,65;189727609,50;5529
CCMX26;17/08/2026;74,97;75,70;74,73;75,69;178638367,50;5270
CCMX26;14/08/2026;74,41;75,20;74,22;75,15;169070773,50;5014
CCMX26;13/08/2026;75,34;75,65;74,40;74,40;175773649,50;5214
CCMX26;12/08/2026;74,61;75,44;74,61;75,44;217417734,00;6431
CCMX26;11/08/2026;74,60;75,07;74,38;74,70;105366793,50;3136
CCMX26;10/08/2026;73,55;74,70;73,52;74,60;129822498,00;3890
CCMX26;07/08/2026;73,31;73,83;73,24;73,60;66852387,00;2019
CCMX26;06/08/2026;73,00;73,40;72,44;73,40;124883635,50;3807
CCMX26;05/08/2026;73,32;73,32;72,85;73,00;67475497,50;2053
CCMX26;04/08/2026;73,64;73,71;73,06;73,25;143863272,00;4362
CCMX26;03/08/2026;74,04;74,13;73,32;73,55;98961039,00;2983
CCMX26;31/07/2026;74,58;74,58;73,79;73,90;79598295,00;2388
CCMX26;30/07/2026;74,88;75,00;74,52;74,57;88558591,50;2632
CCMX26;29/07/2026;75,35;75,35;74,28;74,80;229822101,00;6831
CCMX26;28/07/2026;73,35;76,12;73,14;75,35;223859835,00;6685
CCMX26;27/07/2026;74,79;74,88;73,04;73,35;120207294,00;3631
CCMX26;24/07/2026;74,79;74,91;74,10;74,90;118201995,00;3520
CCMX26;23/07/2026;74,10;74,90;74,03;74,74;96660828,00;2879
CCMX26;22/07/2026;73,43;74,23;73,43;74,10;108975546,00;3279
CCMX26;21/07/2026;73,64;73,94;73,01;73,41;185380672,50;5612
CCMX26;20/07/2026;72,70;73,70;72,61;73,56;86328675,00;2614
CCMX26;17/07/2026;72,33;72,80;71,86;72,70;51139953,00;1571
CCMX26;16/07/2026;71,78;72,25;71,61;72,25;108622107,00;3354
CCMX26;15/07/2026;71,04;71,82;71,04;71,81;282133120,50;8751
CCMX26;14/07/2026;71,30;71,40;70,90;71,10;126674824,50;3961
CCMX26;13/07/2026;70,65;71,28;70,65;71,20;17445456,00;545
CCMX26;10/07/2026;70,64;71,25;70,60;70,71;64953990,00;2032
CCMX26;09/07/2026;71,16;71,38;70,72;70,80;69325924,50;2168
CCMX26;08/07/2026;71,30;71,77;71,11;71,15;234754537,50;7305
