CCMK27;26/08/2026;80,39;81,20;80,22;81,20;5187609,00;143
CCMK27;25/08/2026;80,40;80,79;80,28;80,79;7929009,00;219
CCMK27;24/08/2026;79,55;80,85;79,55;80,49;14822635,50;409
CCMK27;21/08/2026;79,65;80,00;79,28;80,00;9157365,00;256
CCMK27;20/08/2026;78,79;79,72;78,69;79,68;7935394,50;222
CCMK27;19/08/2026;78,98;79,10;78,40;78,90;23080162,50;651
CCMK27;18/08/2026;78,40;78,85;78,25;78,83;8153541,00;231
CCMK27;17/08/2026;77,65;78,58;77,58;78,20;9245844,00;263
CCMK27;14/08/2026;77,05;77,55;76,96;77,55;8916007,50;256
CCMK27;13/08/2026;77,61;77,71;77,06;77,06;14697688,50;421
CCMK27;12/08/2026;77,39;77,69;77,34;77,36;4251807,00;122
CCMK27;11/08/2026;77,40;77,67;76,99;77,49;1603804,50;46
CCMK27;10/08/2026;77,00;77,16;77,00;77,06;970501,50;28
CCMK27;07/08/2026;77,00;77,10;76,30;76,30;4124484,00;119
CCMK27;06/08/2026;76,48;77,40;76,48;77,00;2488536,00;72
CCMK27;05/08/2026;76,99;77,05;76,93;77,00;2633215,50;76
CCMK27;04/08/2026;78,05;78,05;77,31;77,40;8013915,00;229
CCMK27;03/08/2026;77,48;78,18;77,48;77,54;10266502,50;292
CCMK27;31/07/2026;77,62;78,29;77,62;77,81;22228497,00;632
CCMK27;30/07/2026;78,19;78,70;78,19;78,62;9757291,50;276
CCMK27;29/07/2026;77,77;78,75;77,63;78,50;7369132,50;209
CCMK27;28/07/2026;76,39;78,30;76,39;77,80;382189,50;11
CCMK27;27/07/2026;76,29;77,01;76,29;76,61;3275073,00;95
CCMK27;24/07/2026;77,61;77,69;77,11;77,37;9342031,50;268
CCMK27;23/07/2026;76,49;77,80;76,49;77,78;6939963,00;200
CCMK27;22/07/2026;75,88;76,90;75,88;76,82;11915302,50;346
CCMK27;21/07/2026;75,58;76,21;75,58;76,10;11826454,50;346
CCMK27;20/07/2026;75,12;75,66;75,12;75,50;2105464,50;62
CCMK27;17/07/2026;74,91;75,00;74,50;75,00;3932572,50;117
CCMK27;16/07/2026;74,24;74,70;74,22;74,70;936432,00;28
CCMK27;15/07/2026;74,52;74,60;74,46;74,55;637276,50;19
CCMK27;14/07/2026;74,25;74,25;74,25;74,25;33412,50;1
CCMK27;13/07/2026;74,00;74,03;74,00;74,03;99927,00;3
CCMK27;08/07/2026;73,99;74,03;73,90;74,03;2530930,50;76
CCMK27;07/07/2026;74,00;74,00;73,87;73,87;199507,50;6
CCMK27;03/07/2026;73,48;73,48;73,48;73,48;33066,00;1
CCMK27;30/06/2026;73,12;73,55;73,05;73,52;3010878,00;91
CCMK27;29/06/2026;73,21;73,21;73,21;73,21;32944,50;1
CCMK27;26/06/2026;73,50;74,05;73,50;73,54;764874,00;23
CCMK27;25/06/2026;73,21;73,21;73,20;73,20;65884,50;2
CCMK27;24/06/2026;73,40;73,40;73,26;73,27;2012805,00;61
CCMK27;23/06/2026;73,15;73,85;73,15;73,31;2056720,50;62
CCMK27;22/06/2026;73,15;73,15;73,15;73,15;32917,50;1
CCMK27;19/06/2026;74,00;74,00;73,75;73,75;10379763,00;312
CCMK27;18/06/2026;74,00;74,18;74,00;74,18;19065757,50;572
CCMK27;17/06/2026;73,86;74,30;73,86;74,00;16732539,00;502
CCMK27;12/06/2026;73,50;73,85;73,50;73,50;1323765,00;40
CCMK27;11/06/2026;73,60;74,00;73,49;73,65;8537436,00;258
CCMK27;10/06/2026;73,85;73,85;73,30;73,37;231732,00;7
CCMK27;09/06/2026;73,50;73,80;73,15;73,80;955359,00;29
CCMK27;05/06/2026;74,00;74,15;74,00;74,00;866137,50;26
CCMK27;03/06/2026;73,83;73,88;73,40;73,40;99499,50;3
CCMK27;02/06/2026;73,50;73,72;73,25;73,72;1719886,50;52
CCMK27;01/06/2026;72,54;73,03;72,50;73,00;9770593,50;299
CCMK27;20/05/2026;74,00;74,00;74,00;74,00;1465200,00;44
CCMK27;06/05/2026;72,50;72,50;72,50;72,50;1044000,00;32
CCMK27;05/05/2026;73,28;73,28;73,15;73,15;6520648,50;198
CCMK27;27/04/2026;72,71;72,71;72,71;72,71;654390,00;20
CCMK27;24/04/2026;72,71;72,85;72,71;72,85;687172,50;21
CCMK27;20/04/2026;71,70;71,70;71,70;71,70;193590,00;6
CCMK27;08/04/2026;74,15;74,15;74,15;74,15;1067760,00;32
CCMK27;06/04/2026;75,05;75,05;75,05;75,05;33772,50;1
CCMK27;25/03/2026;75,00;75,00;75,00;75,00;3003750,00;89
CCMK27;24/03/2026;74,80;74,80;74,80;74,80;168300,00;5
CCMK27;20/03/2026;75,14;75,15;74,98;75,00;7362792,00;218
