WDOFUT;16/09/2026;5160,00;5182,50;5152,50;5166,00;1,124556635E11;2176002
WDOFUT;15/09/2026;5171,00;5180,50;5145,00;5171,00;9,434475331E10;1826520
WDOFUT;14/09/2026;5176,00;5202,50;5160,00;5164,00;1,271284966E11;2453867
WDOFUT;11/09/2026;5131,00;5155,00;5093,50;5145,50;1,212535894E11;2366761
WDOFUT;10/09/2026;5140,00;5170,00;5105,50;5127,00;1,38072278E11;2686509
WDOFUT;09/09/2026;5115,50;5139,50;5104,50;5127,50;9,517095434E10;1857365
WDOFUT;08/09/2026;5137,00;5155,00;5097,50;5114,00;1,086554466E11;2122525
WDOFUT;04/09/2026;5129,50;5171,00;5129,50;5156,00;9,107720558E10;1767670
WDOFUT;03/09/2026;5116,00;5145,00;5101,00;5132,50;1,155517966E11;2253491
WDOFUT;02/09/2026;5189,00;5201,50;5118,00;5127,00;1,365087445E11;2648243
WDOFUT;01/09/2026;5224,00;5235,50;5171,00;5187,00;1,213345554E11;2336630
WDOFUT;31/08/2026;5219,50;5224,50;5194,50;5218,50;9,527996613E10;1827866
WDOFUT;28/08/2026;5201,35;5270,34;5197,32;5222,50;1,374490575E11;2624080
WDOFUT;27/08/2026;5192,28;5216,96;5182,71;5204,37;8,950946719E10;1720646
WDOFUT;26/08/2026;5188,25;5207,39;5181,20;5188,25;8,088625616E10;1556203
WDOFUT;25/08/2026;5195,30;5210,41;5182,21;5191,28;7,961668175E10;1532950
WDOFUT;24/08/2026;5192,28;5208,40;5185,23;5202,86;8,561781271E10;1648014
WDOFUT;21/08/2026;5214,44;5232,07;5179,69;5187,25;1,090008696E11;2093194
WDOFUT;20/08/2026;5237,61;5252,21;5227,54;5244,66;8,949183796E10;1707673
WDOFUT;19/08/2026;5259,26;5262,79;5207,39;5230,56;1,148096807E11;2197188
WDOFUT;18/08/2026;5261,78;5276,89;5243,65;5267,83;9,710762403E10;1845463
WDOFUT;17/08/2026;5271,35;5277,90;5236,10;5259,77;9,952364008E10;1893774
WDOFUT;14/08/2026;5230,05;5306,60;5229,55;5271,85;1,433547313E11;2717401
WDOFUT;13/08/2026;5246,17;5258,76;5234,59;5241,64;1,038722896E11;1979723
WDOFUT;12/08/2026;5211,42;5253,72;5196,31;5251,71;1,196227204E11;2289925
WDOFUT;11/08/2026;5167,10;5240,13;5159,55;5220,99;1,313610454E11;2524037
WDOFUT;10/08/2026;5146,96;5184,23;5146,45;5170,12;7,085394402E10;1371679
WDOFUT;07/08/2026;5166,60;5169,62;5139,40;5146,96;8,94579584E10;1736000
WDOFUT;06/08/2026;5189,26;5195,81;5158,04;5179,19;8,127757712E10;1571420
WDOFUT;05/08/2026;5184,23;5203,36;5167,10;5189,26;8,866120859E10;1708986
WDOFUT;04/08/2026;5145,45;5218,97;5141,92;5194,30;1,10766271E11;2137274
WDOFUT;03/08/2026;5143,94;5164,08;5123,79;5160,56;7,729570287E10;1501884
WDOFUT;31/07/2026;5151,99;5156,53;5137,89;5154,01;4,537873545E10;881706
WDOFUT;30/07/2026;5180,48;5182,00;5132,30;5139,91;1,034654573E11;2008493
WDOFUT;29/07/2026;5201,78;5218,01;5164,25;5194,17;1,47623798E11;2842466
WDOFUT;28/07/2026;5195,69;5208,37;5187,07;5204,82;8,5274521E10;1640943
WDOFUT;27/07/2026;5157,66;5199,75;5154,61;5191,64;8,85115204E10;1708640
WDOFUT;24/07/2026;5158,16;5173,89;5130,27;5172,36;1,048555754E11;2034375
WDOFUT;23/07/2026;5159,69;5176,42;5152,08;5164,25;9,734224317E10;1884340
WDOFUT;22/07/2026;5162,73;5168,81;5131,79;5142,44;9,192047474E10;1785855
WDOFUT;21/07/2026;5167,80;5172,87;5152,59;5159,18;8,402011338E10;1627800
WDOFUT;20/07/2026;5195,19;5204,31;5169,83;5179,46;9,164559205E10;1769053
WDOFUT;17/07/2026;5206,34;5224,60;5195,69;5201,27;9,393822262E10;1803962
WDOFUT;16/07/2026;5188,09;5207,36;5172,36;5194,68;8,373381832E10;1612957
WDOFUT;15/07/2026;5169,83;5181,49;5150,05;5170,84;1,045388564E11;2022774
WDOFUT;14/07/2026;5223,59;5224,09;5159,18;5168,81;1,217145874E11;2351283
WDOFUT;13/07/2026;5210,91;5239,31;5206,85;5233,73;1,083379867E11;2073952
WDOFUT;10/07/2026;5216,49;5227,64;5198,23;5210,91;1,007613611E11;1933572
WDOFUT;09/07/2026;5253,00;5259,09;5209,89;5215,47;8,044267502E10;1537138
WDOFUT;08/07/2026;5283,94;5290,02;5239,81;5254,52;1,170342623E11;2226644
WDOFUT;07/07/2026;5238,80;5276,84;5235,25;5266,19;9,355560586E10;1781185
WDOFUT;06/07/2026;5282,41;5293,06;5231,19;5231,70;1,00730914E11;1913404
WDOFUT;03/07/2026;5310,31;5312,34;5275,31;5280,39;6,483630353E10;1226310
WDOFUT;02/07/2026;5309,29;5333,13;5270,75;5319,94;1,37895706E11;2598579
WDOFUT;01/07/2026;5282,41;5331,61;5280,39;5316,39;1,214609233E11;2287447
WDOFUT;30/06/2026;5285,96;5316,39;5271,26;5273,29;1,189846067E11;2248824
WDOFUT;29/06/2026;5278,79;5299,21;5265,51;5290,02;8,913005443E10;1686197
WDOFUT;26/06/2026;5302,28;5303,81;5270,61;5290,53;1,061454649E11;2008161
WDOFUT;25/06/2026;5317,60;5337,01;5283,38;5295,13;1,279422463E11;2410044
